OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate
ORDX200901,Clothing,Supplier D,South,124.5,Ads,Returned,Wrong Size,22-04-2024
ORDX200902,Books,Supplier D,West,51.69,Email,Not Returned,,11-06-2024
ORDX200903,Books,Supplier D,West,58.03,Ads,Returned,Other,27-06-2024
ORDX200904,Electronics,Supplier D,West,476.46,Organic,Not Returned,,08-03-2024
ORDX200905,Clothing,Supplier A,North,255.47,Organic,Not Returned,,28-04-2024
ORDX200906,Clothing,Supplier C,South,641.63,Organic,Returned,Product Not as Described,25-04-2024
ORDX200907,Clothing,Supplier C,West,71.16,Ads,Returned,Incorrect Item,14-06-2024
ORDX200908,Beauty,Supplier D,North,685.15,Organic,Not Returned,,26-04-2024
ORDX200909,Clothing,Supplier D,East,136.15,Email,Not Returned,,26-06-2024
ORDX200910,Books,Supplier B,South,34.49,Social Media,Returned,Product Not as Described,18-04-2024
ORDX200911,Home & Kitchen,Supplier A,South,19.66,Ads,Not Returned,,17-03-2024
ORDX200912,Beauty,Supplier A,South,235.52,Ads,Returned,Changed Mind,17-06-2024
ORDX200913,Clothing,Supplier A,East,561.41,Social Media,Not Returned,,10-06-2024
ORDX200914,Electronics,Supplier B,South,673.23,Organic,Returned,Damaged on Arrival,30-03-2024
ORDX200915,Toys,Supplier A,East,466.52,Organic,Not Returned,,11-03-2024
ORDX200916,Books,Supplier B,North,217.58,Organic,Returned,Late Delivery,26-04-2024
ORDX200917,Toys,Supplier C,West,641.24,Ads,Not Returned,,15-04-2024
ORDX200918,Electronics,Supplier A,South,366.99,Email,Returned,Incorrect Item,27-06-2024
ORDX200919,Toys,Supplier D,South,378.23,Social Media,Not Returned,,28-03-2024
ORDX200920,Home & Kitchen,Supplier C,North,629.45,Ads,Not Returned,,16-03-2024
ORDX200921,Books,Supplier D,North,613.89,Ads,Returned,Late Delivery,26-03-2024
ORDX200922,Books,Supplier A,South,688.48,Email,Not Returned,,06-03-2024
ORDX200923,Books,Supplier A,West,364.47,Social Media,Not Returned,,18-06-2024
ORDX200924,Toys,Supplier B,North,595.94,Ads,Returned,Better Price Elsewhere,12-03-2024
ORDX200925,Toys,Supplier A,South,442.2,Email,Not Returned,,12-04-2024
ORDX200926,Beauty,Supplier A,North,278.14,Organic,Returned,Better Price Elsewhere,09-03-2024
ORDX200927,Home & Kitchen,Supplier C,North,199.03,Email,Not Returned,,10-06-2024
ORDX200928,Electronics,Supplier A,South,342.05,Email,Returned,Other,16-03-2024
ORDX200929,Toys,Supplier A,East,546.84,Organic,Not Returned,,20-06-2024
ORDX200930,Clothing,Supplier B,West,375.42,Social Media,Not Returned,,10-05-2024
ORDX200931,Clothing,Supplier A,South,196.06,Ads,Not Returned,,21-03-2024
ORDX200932,Home & Kitchen,Supplier C,East,315.15,Ads,Not Returned,,06-04-2024
ORDX200933,Books,Supplier D,East,535.54,Social Media,Not Returned,,04-03-2024
ORDX200934,Toys,Supplier D,East,103.98,Organic,Returned,Changed Mind,19-04-2024
ORDX200935,Toys,Supplier D,South,217.1,Organic,Returned,Late Delivery,10-04-2024
ORDX200936,Home & Kitchen,Supplier B,South,275,Organic,Not Returned,,28-06-2024
ORDX200937,Books,Supplier D,North,576.01,Email,Returned,Wrong Size,10-04-2024
ORDX200938,Home & Kitchen,Supplier A,West,276.99,Ads,Not Returned,,04-03-2024
ORDX200939,Electronics,Supplier A,East,713.49,Ads,Returned,Product Not as Described,07-05-2024
ORDX200940,Beauty,Supplier A,North,518.56,Organic,Not Returned,,24-06-2024
ORDX200941,Toys,Supplier D,North,662.21,Social Media,Not Returned,,21-05-2024
ORDX200942,Books,Supplier B,East,54.83,Social Media,Returned,Better Price Elsewhere,03-03-2024
ORDX200943,Clothing,Supplier A,South,198.7,Social Media,Not Returned,,18-03-2024
ORDX200944,Home & Kitchen,Supplier A,South,561.75,Ads,Not Returned,,28-03-2024
ORDX200945,Books,Supplier C,North,255.27,Ads,Returned,Better Price Elsewhere,11-03-2024
ORDX200946,Clothing,Supplier B,South,350.43,Email,Not Returned,,06-04-2024
ORDX200947,Books,Supplier A,West,522,Email,Not Returned,,20-05-2024
ORDX200948,Beauty,Supplier A,South,77.2,Social Media,Not Returned,,30-03-2024
ORDX200949,Beauty,Supplier D,East,65.13,Social Media,Not Returned,,27-05-2024
ORDX200950,Clothing,Supplier B,West,301.56,Organic,Not Returned,,22-04-2024
ORDX200951,Beauty,Supplier C,South,397.61,Email,Not Returned,,09-05-2024
ORDX200952,Toys,Supplier B,North,66.77,Social Media,Not Returned,,20-05-2024
ORDX200953,Toys,Supplier C,East,516.66,Ads,Not Returned,,24-05-2024
ORDX200954,Home & Kitchen,Supplier A,South,680.46,Social Media,Returned,Changed Mind,24-04-2024
ORDX200955,Toys,Supplier D,North,423.19,Email,Not Returned,,25-04-2024
ORDX200956,Toys,Supplier D,West,403.31,Ads,Not Returned,,05-05-2024
ORDX200957,Beauty,Supplier B,North,565.62,Social Media,Returned,Better Price Elsewhere,04-06-2024
ORDX200958,Beauty,Supplier B,South,681.56,Ads,Returned,Wrong Size,22-05-2024
ORDX200959,Home & Kitchen,Supplier D,East,184.35,Social Media,Not Returned,,18-04-2024
ORDX200960,Electronics,Supplier A,West,638.4,Social Media,Not Returned,,12-04-2024
ORDX200961,Beauty,Supplier D,North,475.21,Organic,Not Returned,,04-05-2024
ORDX200962,Clothing,Supplier C,South,30.66,Social Media,Returned,Late Delivery,09-04-2024
ORDX200963,Home & Kitchen,Supplier D,West,221.61,Organic,Returned,Wrong Size,07-05-2024
ORDX200964,Electronics,Supplier A,West,166.22,Social Media,Not Returned,,30-04-2024
ORDX200965,Beauty,Supplier A,South,674.72,Organic,Not Returned,,02-03-2024
ORDX200966,Beauty,Supplier A,North,49.37,Ads,Not Returned,,31-05-2024
ORDX200967,Books,Supplier C,West,593.16,Ads,Returned,Incorrect Item,27-03-2024
ORDX200968,Beauty,Supplier B,South,86.98,Social Media,Returned,Changed Mind,11-05-2024
ORDX200969,Electronics,Supplier B,West,491.18,Organic,Not Returned,,17-04-2024
ORDX200970,Home & Kitchen,Supplier D,East,337.02,Organic,Returned,Incorrect Item,12-04-2024
ORDX200971,Clothing,Supplier C,South,148.8,Email,Returned,Damaged on Arrival,30-06-2024
ORDX200972,Beauty,Supplier C,North,184.07,Social Media,Not Returned,,11-05-2024
ORDX200973,Toys,Supplier A,North,351.88,Organic,Returned,Late Delivery,30-06-2024
ORDX200974,Home & Kitchen,Supplier D,East,342.72,Email,Not Returned,,03-05-2024
ORDX200975,Electronics,Supplier B,West,502.46,Email,Not Returned,,31-05-2024
ORDX200976,Books,Supplier C,South,397.95,Email,Not Returned,,01-06-2024
ORDX200977,Home & Kitchen,Supplier A,North,674.05,Ads,Not Returned,,22-03-2024
ORDX200978,Clothing,Supplier B,South,743.99,Ads,Returned,Wrong Size,29-04-2024
ORDX200979,Books,Supplier A,West,376.31,Ads,Not Returned,,24-05-2024
ORDX200980,Toys,Supplier A,West,547.52,Ads,Returned,Other,15-05-2024
ORDX200981,Books,Supplier D,East,428.19,Ads,Not Returned,,31-05-2024
ORDX200982,Books,Supplier B,East,320.5,Ads,Not Returned,,21-03-2024
ORDX200983,Books,Supplier D,East,707.81,Organic,Not Returned,,05-05-2024
ORDX200984,Home & Kitchen,Supplier C,South,458.32,Ads,Returned,Better Price Elsewhere,06-05-2024
ORDX200985,Beauty,Supplier B,South,558.96,Email,Not Returned,,27-06-2024
ORDX200986,Electronics,Supplier D,East,724.49,Social Media,Returned,Incorrect Item,03-04-2024
ORDX200987,Beauty,Supplier A,North,19.48,Email,Returned,Incorrect Item,11-03-2024
ORDX200988,Beauty,Supplier D,North,566.67,Organic,Returned,Damaged on Arrival,27-04-2024
ORDX200989,Beauty,Supplier A,West,465.21,Email,Returned,Changed Mind,15-05-2024
ORDX200990,Toys,Supplier D,South,393.01,Organic,Not Returned,,29-05-2024
ORDX200991,Beauty,Supplier B,East,717.69,Organic,Not Returned,,30-04-2024
ORDX200992,Toys,Supplier C,North,570.3,Organic,Returned,Better Price Elsewhere,18-04-2024
ORDX200993,Electronics,Supplier D,East,214.81,Social Media,Not Returned,,16-05-2024
ORDX200994,Beauty,Supplier A,South,622.68,Organic,Returned,Defective Item,09-04-2024
ORDX200995,Toys,Supplier B,South,604.05,Ads,Not Returned,,03-06-2024
ORDX200996,Books,Supplier D,North,368.53,Social Media,Returned,Late Delivery,10-06-2024
ORDX200997,Electronics,Supplier B,West,392.17,Email,Not Returned,,14-05-2024
ORDX200998,Toys,Supplier C,South,592.97,Organic,Returned,Other,23-05-2024
ORDX200999,Beauty,Supplier D,South,609.79,Organic,Not Returned,,25-05-2024
ORDX200000,Home & Kitchen,Supplier A,West,105.89,Email,Not Returned,,04-08-2024
ORDX200001,Clothing,Supplier D,South,272.4,Organic,Not Returned,,25-11-2024
ORDX200002,Beauty,Supplier C,North,517.87,Email,Returned,Defective Item,13-08-2024
ORDX200003,Home & Kitchen,Supplier A,West,560.92,Ads,Not Returned,,08-09-2024
ORDX200004,Home & Kitchen,Supplier C,South,221.44,Ads,Not Returned,,13-03-2024
ORDX200005,Books,Supplier C,North,734.83,Email,Returned,Changed Mind,21-05-2024
ORDX200006,Clothing,Supplier B,South,483.06,Social Media,Not Returned,,08-08-2024
ORDX200007,Books,Supplier B,East,468.98,Ads,Returned,Defective Item,24-07-2024
ORDX200008,Books,Supplier D,West,19.2,Social Media,Returned,Wrong Size,15-03-2024
ORDX200009,Clothing,Supplier C,East,479.33,Ads,Not Returned,,26-07-2024
ORDX200010,Beauty,Supplier B,North,278.09,Social Media,Returned,Wrong Size,01-10-2024
ORDX200011,Clothing,Supplier D,West,101.89,Social Media,Not Returned,,10-11-2024
ORDX200012,Toys,Supplier D,South,529.34,Social Media,Not Returned,,02-05-2024
ORDX200013,Electronics,Supplier C,North,747.1,Email,Returned,Incorrect Item,28-10-2024
ORDX200014,Toys,Supplier D,West,310.62,Social Media,Not Returned,,19-10-2024
ORDX200015,Clothing,Supplier B,South,656.98,Ads,Not Returned,,05-08-2024
ORDX200016,Electronics,Supplier D,West,665.45,Ads,Not Returned,,21-04-2024
ORDX200017,Books,Supplier B,East,380.64,Ads,Not Returned,,11-07-2024
ORDX200018,Home & Kitchen,Supplier B,West,283.39,Ads,Not Returned,,05-12-2024
ORDX200019,Home & Kitchen,Supplier A,West,113.77,Email,Returned,Product Not as Described,12-07-2024
ORDX200020,Clothing,Supplier D,North,654.46,Social Media,Not Returned,,27-10-2024
ORDX200021,Books,Supplier C,West,229.07,Email,Not Returned,,19-07-2024
ORDX200022,Books,Supplier D,West,450.96,Organic,Returned,Defective Item,21-09-2024
ORDX200023,Clothing,Supplier C,South,142.3,Organic,Not Returned,,14-12-2024
ORDX200024,Toys,Supplier D,East,408.72,Email,Not Returned,,05-12-2024
ORDX200025,Beauty,Supplier B,East,729.04,Organic,Returned,Wrong Size,23-11-2024
ORDX200026,Toys,Supplier C,North,365.89,Email,Not Returned,,18-08-2024
ORDX200027,Clothing,Supplier A,North,278.28,Organic,Returned,Product Not as Described,07-06-2024
ORDX200028,Toys,Supplier C,North,737.39,Organic,Returned,Defective Item,06-10-2024
ORDX200029,Home & Kitchen,Supplier C,East,45.57,Social Media,Returned,Late Delivery,25-10-2024
ORDX200030,Books,Supplier D,East,93.18,Social Media,Returned,Late Delivery,20-05-2024
ORDX200031,Books,Supplier A,East,499.09,Email,Not Returned,,14-07-2024
ORDX200032,Toys,Supplier C,South,331.4,Email,Returned,Incorrect Item,15-11-2024
ORDX200033,Clothing,Supplier D,East,669.22,Social Media,Returned,Better Price Elsewhere,06-05-2024
ORDX200034,Home & Kitchen,Supplier B,West,508.98,Organic,Returned,Wrong Size,22-03-2024
ORDX200035,Books,Supplier A,West,215.54,Organic,Not Returned,,13-12-2024
ORDX200036,Electronics,Supplier C,East,403.31,Email,Returned,Product Not as Described,23-03-2024
ORDX200037,Beauty,Supplier B,East,259.11,Organic,Not Returned,,12-06-2024
ORDX200038,Electronics,Supplier A,North,179.52,Organic,Not Returned,,02-04-2024
ORDX200039,Books,Supplier C,West,167.28,Social Media,Not Returned,,31-08-2024
ORDX200040,Books,Supplier C,West,114.66,Social Media,Not Returned,,31-08-2024
ORDX200041,Home & Kitchen,Supplier B,South,84.98,Ads,Not Returned,,08-04-2024
ORDX200042,Electronics,Supplier C,West,320.08,Social Media,Returned,Damaged on Arrival,05-09-2024
ORDX200043,Clothing,Supplier D,North,281.69,Organic,Returned,Wrong Size,28-06-2024
ORDX200044,Home & Kitchen,Supplier C,South,362.56,Email,Returned,Better Price Elsewhere,14-06-2024
ORDX200045,Electronics,Supplier A,West,134.85,Email,Not Returned,,27-10-2024
ORDX200046,Home & Kitchen,Supplier B,South,262.8,Email,Returned,Late Delivery,09-11-2024
ORDX200047,Clothing,Supplier B,North,560.32,Email,Returned,Late Delivery,23-07-2024
ORDX200048,Home & Kitchen,Supplier D,North,102.63,Email,Returned,Better Price Elsewhere,21-03-2024
ORDX200049,Books,Supplier D,North,584.97,Organic,Not Returned,,03-04-2024
ORDX200050,Beauty,Supplier D,East,223.89,Social Media,Returned,Better Price Elsewhere,05-06-2024
ORDX200051,Books,Supplier C,South,76.46,Organic,Not Returned,,26-09-2024
ORDX200052,Beauty,Supplier C,East,495.53,Organic,Not Returned,,27-10-2024
ORDX200053,Home & Kitchen,Supplier A,North,415.79,Social Media,Returned,Other,07-08-2024
ORDX200054,Electronics,Supplier B,North,560.86,Organic,Returned,Product Not as Described,03-08-2024
ORDX200055,Home & Kitchen,Supplier B,South,28.2,Organic,Not Returned,,20-12-2024
ORDX200056,Books,Supplier C,West,667.67,Email,Returned,Late Delivery,18-12-2024
ORDX200057,Toys,Supplier D,North,251.96,Organic,Not Returned,,03-10-2024
ORDX200058,Toys,Supplier C,South,179.69,Ads,Not Returned,,08-03-2024
ORDX200059,Toys,Supplier A,West,319.6,Social Media,Returned,Late Delivery,06-08-2024
ORDX200060,Clothing,Supplier C,North,731.98,Organic,Not Returned,,22-09-2024
ORDX200061,Beauty,Supplier B,North,318.73,Organic,Returned,Late Delivery,03-10-2024
ORDX200062,Clothing,Supplier C,East,30.15,Organic,Returned,Damaged on Arrival,07-10-2024
ORDX200063,Electronics,Supplier A,North,20.31,Organic,Returned,Damaged on Arrival,27-07-2024
ORDX200064,Toys,Supplier D,West,463.86,Ads,Not Returned,,23-07-2024
ORDX200065,Home & Kitchen,Supplier A,North,295.72,Email,Returned,Wrong Size,24-07-2024
ORDX200066,Clothing,Supplier B,North,61.15,Ads,Not Returned,,22-07-2024
ORDX200067,Books,Supplier B,East,494.79,Organic,Returned,Late Delivery,23-10-2024
ORDX200068,Toys,Supplier D,East,611.64,Email,Returned,Changed Mind,26-10-2024
ORDX200069,Clothing,Supplier D,North,284.63,Ads,Not Returned,,03-09-2024
ORDX200070,Beauty,Supplier D,West,725.53,Ads,Not Returned,,27-06-2024
ORDX200071,Toys,Supplier C,West,593.89,Email,Not Returned,,28-07-2024
ORDX200072,Toys,Supplier B,North,734.29,Organic,Returned,Late Delivery,19-12-2024
ORDX200073,Books,Supplier A,North,352.82,Organic,Not Returned,,07-06-2024
ORDX200074,Home & Kitchen,Supplier D,West,502.54,Social Media,Returned,Incorrect Item,28-05-2024
ORDX200075,Electronics,Supplier C,East,539.35,Ads,Not Returned,,22-11-2024
ORDX200076,Toys,Supplier D,East,199.06,Organic,Not Returned,,08-07-2024
ORDX200077,Beauty,Supplier C,North,178.49,Organic,Returned,Other,06-11-2024
ORDX200078,Books,Supplier B,East,739.11,Social Media,Not Returned,,17-04-2024
ORDX200079,Beauty,Supplier A,South,719.93,Organic,Returned,Late Delivery,18-07-2024
ORDX200080,Beauty,Supplier A,West,190.47,Email,Not Returned,,08-05-2024
ORDX200081,Electronics,Supplier C,South,603.19,Ads,Returned,Product Not as Described,17-08-2024
ORDX200082,Toys,Supplier C,South,576.87,Organic,Returned,Product Not as Described,20-12-2024
ORDX200083,Toys,Supplier B,North,653.7,Social Media,Not Returned,,05-06-2024
ORDX200084,Toys,Supplier D,West,470.24,Email,Returned,Wrong Size,10-06-2024
ORDX200085,Beauty,Supplier B,East,745.88,Social Media,Not Returned,,14-05-2024
ORDX200086,Books,Supplier C,West,167.07,Social Media,Not Returned,,20-10-2024
ORDX200087,Beauty,Supplier B,South,569.32,Email,Not Returned,,12-05-2024
ORDX200088,Home & Kitchen,Supplier C,East,673.46,Organic,Not Returned,,30-12-2024
ORDX200089,Beauty,Supplier A,South,103.74,Email,Returned,Late Delivery,24-04-2024
ORDX200090,Books,Supplier B,South,362.41,Ads,Returned,Product Not as Described,01-06-2024
ORDX200091,Toys,Supplier C,South,377.23,Ads,Not Returned,,19-10-2024
ORDX200092,Books,Supplier B,South,407.18,Ads,Returned,Changed Mind,18-03-2024
ORDX200093,Electronics,Supplier A,North,68.92,Organic,Returned,Late Delivery,05-09-2024
ORDX200094,Beauty,Supplier A,West,613.71,Email,Returned,Incorrect Item,14-05-2024
ORDX200095,Toys,Supplier A,South,145.14,Social Media,Returned,Late Delivery,04-08-2024
ORDX200096,Home & Kitchen,Supplier D,South,268.47,Ads,Not Returned,,30-11-2024
ORDX200097,Clothing,Supplier D,West,25.03,Social Media,Not Returned,,01-05-2024
ORDX200098,Beauty,Supplier D,West,694.52,Email,Not Returned,,15-06-2024
ORDX200099,Books,Supplier B,West,332.01,Email,Returned,Product Not as Described,26-07-2024
ORDX200100,Books,Supplier A,South,335.4,Organic,Not Returned,,12-03-2024
ORDX200101,Electronics,Supplier A,East,109.99,Ads,Not Returned,,25-10-2024
ORDX200102,Electronics,Supplier D,North,513.16,Email,Not Returned,,10-03-2024
ORDX200103,Beauty,Supplier C,West,341.65,Social Media,Returned,Defective Item,04-12-2024
ORDX200104,Clothing,Supplier C,North,178.09,Social Media,Returned,Changed Mind,07-03-2024
ORDX200105,Beauty,Supplier A,South,245.02,Email,Not Returned,,02-11-2024
ORDX200106,Toys,Supplier D,West,449.1,Social Media,Returned,Wrong Size,03-10-2024
ORDX200107,Toys,Supplier B,South,455.2,Social Media,Not Returned,,04-06-2024
ORDX200108,Books,Supplier B,West,665.83,Email,Not Returned,,27-11-2024
ORDX200109,Clothing,Supplier B,East,205.68,Ads,Returned,Damaged on Arrival,18-09-2024
ORDX200110,Beauty,Supplier B,East,274.75,Social Media,Not Returned,,24-07-2024
ORDX200111,Toys,Supplier A,North,296.33,Email,Not Returned,,18-09-2024
ORDX200112,Home & Kitchen,Supplier B,South,74.05,Ads,Returned,Better Price Elsewhere,04-07-2024
ORDX200113,Electronics,Supplier C,South,334.65,Email,Returned,Defective Item,28-12-2024
ORDX200114,Clothing,Supplier D,South,481.31,Ads,Returned,Wrong Size,31-07-2024
ORDX200115,Toys,Supplier A,West,598.93,Organic,Not Returned,,06-08-2024
ORDX200116,Books,Supplier C,West,584.41,Social Media,Returned,Late Delivery,29-11-2024
ORDX200117,Toys,Supplier A,North,170.19,Email,Returned,Wrong Size,04-06-2024
ORDX200118,Electronics,Supplier C,East,334.42,Ads,Not Returned,,18-05-2024
ORDX200119,Clothing,Supplier D,East,166.71,Email,Not Returned,,08-11-2024
ORDX200120,Beauty,Supplier C,West,88.16,Organic,Returned,Changed Mind,01-04-2024
ORDX200121,Clothing,Supplier D,East,367.06,Organic,Not Returned,,06-10-2024
ORDX200122,Beauty,Supplier C,West,545.16,Email,Not Returned,,09-09-2024
ORDX200123,Books,Supplier D,West,535.75,Organic,Not Returned,,23-03-2024
ORDX200124,Toys,Supplier A,South,146.21,Organic,Not Returned,,08-09-2024
ORDX200125,Toys,Supplier B,West,686.76,Organic,Returned,Changed Mind,12-11-2024
ORDX200126,Books,Supplier D,South,357.8,Social Media,Returned,Other,26-11-2024
ORDX200127,Clothing,Supplier B,West,522.83,Email,Not Returned,,09-10-2024
ORDX200128,Clothing,Supplier D,North,355.06,Ads,Not Returned,,12-03-2024
ORDX200129,Toys,Supplier D,East,173.47,Social Media,Returned,Product Not as Described,16-09-2024
ORDX200130,Beauty,Supplier A,East,64.28,Email,Not Returned,,05-10-2024
ORDX200131,Electronics,Supplier C,East,728.05,Organic,Returned,Damaged on Arrival,19-12-2024
ORDX200132,Toys,Supplier D,West,542.32,Email,Returned,Late Delivery,08-03-2024
ORDX200133,Toys,Supplier D,North,280.13,Social Media,Not Returned,,10-07-2024
ORDX200134,Beauty,Supplier C,East,310.65,Ads,Returned,Product Not as Described,01-12-2024
ORDX200135,Beauty,Supplier D,East,683.13,Ads,Not Returned,,14-07-2024
ORDX200136,Toys,Supplier C,West,477.19,Ads,Not Returned,,23-10-2024
ORDX200137,Clothing,Supplier A,East,518.29,Ads,Returned,Damaged on Arrival,10-08-2024
